time,open,high,low,close,RSI,200 EMA,Volume,Volume MA
1636934400,65505.1,66361,63368,63611.8,54.07852056216937,48686.65323265004,5905.12854527,6803.268912616501
1637020800,63610.4,63613.5,58557.5,60060.8,44.74500126609886,48799.82882237491,12811.83178699,6896.239769204501
1637107200,60060.8,60822.7,58358.6,60345,45.55491248075914,48914.70614752541,8818.55885897,6762.205618305501
1637193600,60345,60951.2,56473.3,56877.7,38.198526911792115,48993.93991720177,10627.25220424,6909.246195361002
1637280000,56877.8,58331,55600,58048.5,41.626377545468735,49084.035042403746,7300.10658603,7032.076174289001
1637366400,58049.2,59850,57355,59707.4,46.18127538815945,49189.74016635993,5298.7389771,6962.510444705002
1637452800,59707.4,60039,58500.1,58595.3,43.71844223039081,49283.32782639615,5219.25733591,6823.7579027010015
1637539200,58595.6,59497.9,55630,56245.1,38.98660155235689,49352.59919130763,10321.13957118,6944.614088886502
1637625600,56245,57858.9,55320,57540.2,42.669058461705376,49434.06785607074,8213.09753583,6995.833586543502
1637712000,57540.2,57722.3,55868,57136.9,41.82254758304787,49510.71295203023,8072.87946487,7086.238349022501
1637798400,57136.9,59400,57000,58952.4,46.92696435928173,49604.6600868359,7071.24117085,7181.870034707501
1637884800,58956.3,59154.9,53500,53723.3,36.887945453385676,49645.641578509174,11686.31028374,7552.201707058
1637971200,53720.3,55288,53600,54714.7,39.52926362261678,49696.07997076282,5249.01293419,7572.242075532498
1638057600,54713.6,57443.9,53235.6,57275.5,45.83503599270082,49771.4970854816,6758.36881945,7465.771856653499
1638144000,57275.5,58882.3,56664.5,57777.4,47.0015301844218,49851.1578109992,7082.38656901,7490.672739968499
1638230400,57777.4,59200,55877.1,56928.1,45.226578769793406,49921.57514621314,8158.85763158,7441.516459917499
1638316800,56937.8,59038.7,56450,57187.5,45.89859008682605,49993.87290595231,7271.10116549,7531.174767184498
1638403200,57187.5,57372.8,55752.5,56484.6,44.31210020169983,50058.457255146815,5966.14738311,7455.417488671497
1638489600,56484.7,57600,51367,53630.4,38.49370498085728,50093.99897400108,7906.95290871,7694.641964824497
1638576000,53611.6,53855,40589,49166.5,31.52238928425173,50084.77012848863,16827.56255216,8328.296614233997
1638662400,49166.5,49691.2,47726,49398.1,32.208366852987865,50077.937589896705,9989.09453118,8532.494913529497
1638748800,49398.5,50900,47120.3,50442.4,35.35307671537987,50081.56408153952,12836.8887777,8533.747763064997
1638835200,50442.4,51930.7,50026.6,50582.3,35.78284333315371,50086.54652848938,8839.22411538,8534.781025885497
1638921600,50582.3,51203.6,48600,50467.3,35.573491810535316,50090.335120245705,8998.59278495,8453.348054920996
1639008000,50472.2,50800,47317,47548.6,30.669163759640853,50065.04422352684,9994.06594758,8588.046022998496
1639094400,47545.1,50100,46852.7,47135.7,30.03825319795702,50035.89651981016,10887.61557002,8867.489852644496
1639180800,47131.6,49485,46714.6,49391.6,37.59205196840215,50029.485609165284,6868.61886134,8949.957928915996
1639267200,49392,50774.9,48650,50055.1,39.655751273697646,50029.74047872583,5656.18293755,8716.710097234496
1639353600,50055.1,50210.1,45714.5,46695.8,33.59798760302027,49996.56694162408,10121.77121926,8812.143781405995
1639440000,46695.8,48665.4,46285,48355.2,38.58847545220781,49980.23493225469,7934.83292621,8805.241454472995
1639526400,48350.8,49540,46539.9,48873.4,40.102393055991314,49969.22164934668,9699.71285461,8936.665038660994
1639612800,48873.4,49435.1,47512,47624.6,37.69098862887914,49945.89208069646,8053.45775008,8755.022411977996
1639699200,47624.7,48001,45425.6,46146.3,35.00741119883901,49908.08519432137,9198.99808485,8952.521669510996
1639785600,46146.4,47350,45500.1,46825.3,37.21847041918905,49877.410714775884,5517.8135342,8890.493905248495
1639872000,46825.3,48280,46410,46678.5,36.92598141094837,49845.58075741493,7785.49764201,8925.649458898497
1639958400,46678.5,47525.7,45562.7,46898.1,37.714530501352215,49816.252590674485,9758.90575259,9005.651864948997
1640044800,46898.1,49322,46655.6,48891.4,44.49744334267321,49807.05007733444,7389.07594836,9011.550604092497
1640131200,48891.5,49564,48421.1,48582.3,43.70266066359865,49794.86350940076,7950.47548379,9110.767009126499
1640217600,48582.2,51369.3,48011.5,50836.6,50.628704663520814,49805.229046620654,9284.40220278,9179.639473829999
1640304000,50836.6,51821,50401.5,50806.2,50.538409289713485,49815.18895660453,7094.66195807,8692.9944441255
1640390400,50811,51139.9,50180,50405.9,49.29177286364477,49821.06667842936,4674.15504702,8427.2474699175
1640476800,50405.9,51279.7,49449.8,50771.5,50.49290548959478,49830.52372640518,5914.39819683,8081.122940874001
1640563200,50771.5,52072.2,50446.5,50715.7,50.2970805462829,49839.331450520556,6625.74728948,7970.449099579001
1640649600,50715.6,50715.6,47289.6,47543.8,40.6469070141866,49816.49034156015,11272.58545006,8084.1487328345
1640736000,47543.8,48139.5,46039.5,46466.4,37.981252878275285,49783.15610930582,8147.58466951,7991.824668930999
1640822400,46466.4,47906.9,45932.2,47122.4,40.53822343944843,49756.6809241386,7544.78544427,7824.6831626435
1640908800,47122.5,48563.6,45668.7,46216.4,38.1959931757142,49721.454248276525,8929.49282848,7927.7268610005
1640995200,46216.4,47936.7,46210.4,47728.6,44.01079473762082,49701.62485277129,5184.55361445,7904.1453948455
1641081600,47728.6,47990,46656.1,47291.8,42.75936185840797,49677.64649602729,4870.91998534,7641.602833149501
1641168000,47291.7,47577,45700,46443.4,40.35892308653787,49645.46493885289,6995.55515396,7594.638944537002
1641254400,46443.4,47529,45555,45833,38.67661169227182,49607.52996433694,8422.01523973,7530.754063793002
1641340800,45833,47052.4,42500,43456.8,32.92323884086058,49546.32867115946,14203.55862516,7838.259107547002
1641427200,43456.2,43817.3,42420,43086.1,32.12048846348593,49482.04778885937,9798.42213302,7868.230309955502
1641513600,43086.1,43149.3,40600,41561.4,28.9896059202882,49403.23537304982,13471.88126714,8265.933696602504
1641600000,41561.5,42319.7,40501,41680.5,29.567132594798963,49326.39223500952,9773.96252671,8365.356940837502
1641686400,41680.7,42791.3,41214.9,41877.6,30.573450620224733,49252.27489933779,7635.61169537,8259.192237976502
1641772800,41877.6,42262.6,39651,41816.3,30.427841171776976,49178.28509934438,10553.29899117,8417.403390117002
1641859200,41816.4,43101.5,41257.1,42734.6,35.39194184766225,49114.16882969916,9584.6281435,8499.111023102503
1641945600,42734.5,44330.1,42456.1,43916.9,41.20827278417372,49062.454711990715,8749.35415681,8472.358620804003
1642032000,43917,44421,42311,42569.6,37.10852264709363,48997.84919246842,8793.65164554,8557.308105177503
1642118400,42569.6,43459.9,41713,43067.3,39.50291565699888,48938.83875274237,7377.45606088,8692.473155870503
1642204800,43067.3,43800.9,42564.1,43074,39.536288275866845,48880.48214823747,4595.93751574,8626.550121816003
1642291200,43074.1,43477,42600,43072.6,39.5313810533931,48822.692276115704,4615.17517914,8526.021516299003
1642377600,43072.6,43176.9,41500,42202.2,36.49827418599901,48756.81673107973,5975.32048351,8261.158267971503
1642464000,42202.1,42675.2,41279,42349.2,37.37224256948569,48693.05935067098,8538.18019127,8280.688044059501
1642550400,42349.3,42559.4,41140,41666,34.96375988242907,48623.138362107085,9762.47530746,8391.572537219003
1642636800,41665.9,43498.3,40563.2,40686,31.798138519566905,48544.16186099159,10269.69398913,8458.582595251502
1642723200,40680.9,41103.4,35420,36454.9,22.377744814600447,48423.87069819566,20940.8890248,9246.399365769003
1642809600,36454.8,36828,34011.4,35064.3,20.25395817622298,48290.93964647232,18347.44573609,9920.225653306503
1642896000,35064.9,36663,34600.8,36253.6,26.66433661800623,48171.16512262682,10220.28181343,10081.461986280001
1642982400,36253.7,37557.3,32918.7,36675.4,28.848857746511598,48056.77940001362,17910.698037,10555.8961261435
1643068800,36669.3,37549,35703.8,36956.9,30.340208177402587,47946.33283881946,10360.09234795,10363.722812283002
1643155200,36958.1,38936,36217.9,36811.8,29.991255789234643,47835.54146728892,14295.91018545,10588.597214904501
1643241600,36816.3,37259,35515.8,37166.8,32.0503695533918,47729.384835773606,11600.6915041,10495.0377267525
1643328000,37166.8,38006,36162,37715.6,35.22230247442566,47629.745185666405,11803.8344278,10596.531321806999
1643414400,37715.6,38723.1,37305,38179.6,37.86333294000396,47535.71389028664,7151.46306276,10572.3238901765
1643500800,38179.7,38366,37350,37884.9,36.83610126938768,47439.685891378314,5411.59280155,10315.238580695499
1643587200,37882.5,38739,36626.7,38467.3,40.28408768300256,47350.40841982231,8856.8145456,10278.847900800498
1643673600,38467.4,39286,38021.2,38693.4,41.61653594906137,47264.2690325604,8866.6431939,10284.712352654999
1643760000,38693.3,38860,36576,36883.9,34.90410930224539,47160.98177850507,7983.96310801,10244.2279257785
1643846400,36889.7,37381.9,36249.1,37320.9,37.524875554621225,47063.07051702741,7376.64971291,10244.187608379998
1643932800,37320.9,41756.4,37032,41579.7,56.08191228931464,47008.50961636047,11180.27049319,10573.4042572525
1644019200,41579.6,41920,40800,41386.8,55.28095983188302,46952.572207242454,6050.71593881,10645.181295236
1644105600,41386.8,42655,41117.9,42394.8,58.60768290672707,46907.22124000621,5525.04500764,10622.6675214425
1644192000,42394.8,44500,41649.9,43845.7,62.887330452193694,46876.7583420957,12162.42626982,10803.879825369999
1644278400,43843.4,45500,42668.3,44042.7,63.44005308786834,46848.558756602215,12814.79202747,10956.4956613705
1644364800,44045.7,44801.8,43122,44374.8,64.40253259156415,46823.94424161115,8311.31051264,10858.576487545999
1644451200,44374.8,45831.9,43165.3,43495.4,59.90522197382651,46790.82439841104,11873.00654035,10405.1823633235
1644537600,43495.4,43964.9,41952,42370.1,54.64651524192333,46746.83709096416,10351.1449844,10005.367325738998
1644624000,42370.1,43033,41725.3,42222.4,53.97675722683162,46701.8178164272,5674.95242771,9778.100856452998
1644710400,42222.4,42767.7,41869.1,42056.4,53.18775293462477,46655.594753577185,4449.82661485,9105.057285345498
1644796800,42056.3,42861.8,41525.7,42534.3,55.21728814796449,46614.58684558139,9059.52618027,9040.0289769615
1644883200,42535,44800.8,42425.3,44563.5,62.6265194668728,46594.178021247244,7673.51885247,8708.909410312499
1644969600,44563.6,44565.3,43320,43868.5,59.02454955670452,46567.056846906475,6456.53555953,8451.701613084
1645056000,43866.6,44169.3,40058.8,40507.2,45.41874836628619,46506.75976385268,10798.44445543,8401.4321144655
1645142400,40507.2,40959.6,39450,39976.5,43.70575165790132,46441.78205475962,8221.26193052,8454.922057853499
1645228800,39976.6,40454,39632,40086.7,44.17657182834229,46378.54740744858,3749.47992167,8371.816413859498
1645315200,40086.7,40125.2,37979.3,38380,38.76863266919123,46298.95987105606,6485.82335826,8253.2668544925
1645401600,38380,39500,36800,37025.7,35.09705411254107,46206.68862855799,10163.6790856,8318.1186490775
1645488000,37020.5,38448.4,36333.1,38229.6,40.49223715434119,46127.31461235343,8649.93516542,8351.417251948
1645574400,38229.6,39285.2,37046.8,37248.1,37.737976981699894,46038.964218200665,8656.99704376,8415.434618490499
1645660800,37248.2,39823.3,34325,38320.9,42.353483840723825,45962.16755931309,18871.36616371,8799.9894020165
1645747200,38320.9,39695,38015,39219.6,45.96704611505917,45895.07733484232,9925.73497414,8993.740353783
1645833600,39219.6,40300,38560.3,39119.1,45.62263367212876,45827.65467479413,7813.42865346,9108.159536074
1645920000,39117.3,39864,36977.4,37706.7,40.97600294858641,45746.849155641954,10080.48214213,9004.062329689501
1646006400,37706.7,44210.4,37446.5,43179.8,58.580482789707084,45721.30637797387,14041.53284485,9065.3993705585
1646092800,43174.8,44966,42796.9,44428.2,61.40794947238301,45708.43964784478,10185.11974574,9159.0898322135
1646179200,44428.2,45367.5,43332.8,43896.9,59.54496910884398,45690.414377716974,7711.85522927,8951.0322666595
1646265600,43896.8,44088,41832,42456.3,54.69930027164005,45658.23413515263,7550.39914986,8810.9949749325
1646352000,42456.2,42533.3,38550.1,39143.6,45.524841048916834,45593.4119049521,9353.33695703,8994.9142013985
1646438400,39143.6,39612.4,38552.9,39397,46.267256337836656,45531.756065101836,4120.49517604,8978.447629458
1646524800,39397,39690.4,38082.5,38419.2,43.787404631778145,45460.98436296152,6136.51039161,8832.296840025
1646611200,38419.2,39537.8,37162,37994.5,42.716466946529096,45386.69098621563,10514.97447061,8974.369620932
1646697600,37990.3,39361.2,37870,38736.6,45.23685954767363,45320.5209266513,8025.73002145,9052.829344028
1646784000,38736.7,42581.2,38651.1,41948.2,54.555693643986324,45286.965494545315,11018.74958173,9063.844600343
1646870400,41944.2,42036.7,38524.5,39421,47.680057965785906,45228.597678679194,8968.58036008,9101.210521821
1646956800,39421.1,40257.2,38220.7,38725.9,45.96418665422227,45163.894219189846,7936.96350991,9310.584701233001
1647043200,38726.1,39464,38661.2,38803.9,46.19816572847357,45100.610694620795,2712.30336352,9121.908701496
1647129600,38803.9,39301,37580,37775.6,43.52257417598331,45027.72501606736,3707.71560615,8799.1105275235
1647216000,37773.6,39912,37555.1,39677.8,49.36468299018595,44974.49193133037,6270.98734741,8680.163136623001
1647302400,39674.1,39878,38118,39281.3,48.24443626832666,44917.843255396736,5350.73303949,8514.8499364095
1647388800,39281.4,41725.7,38825,41123.7,53.52240041881135,44880.09058618881,10245.37267861,8083.5502621545
1647475200,41123.8,41480.9,40500.1,40924,52.89277168194135,44840.72650075409,4297.17825552,7802.1224262235
1647561600,40924,42333,40146,41757.6,55.258805034356385,44810.0486251247,5371.91033048,7680.0465100745005
1647648000,41758.4,42386.2,41510.7,42206.7,56.52568676359319,44784.14465870555,3520.11163879,7352.0279849075
1647734400,42205,42287,40910.9,41257.8,53.10416613798627,44749.05665215127,4175.91254163,6858.7469697465
1647820800,41261.3,41540.5,40488,41005.2,52.19837538233786,44711.804347154735,4700.10420622,6584.496192770501
1647907200,41005.3,43343,40877.6,42358.1,56.479969680944,44688.38440340195,8323.13058666,6615.059960640001
1647993600,42358.1,43012,41757.4,42879.8,58.04071055685708,44670.388538691484,7286.72409173,6601.8762077335
1648080000,42879.8,44217.8,42600,43997.4,61.24696221474119,44663.69213532142,7328.91858486,6500.655289125001
1648166400,43997.5,45100,43572,44315.7,62.134422636935845,44660.22952700977,7868.11123736,6688.0360921910005
1648252800,44315.7,44807.3,44070.9,44517.1,62.716218603637834,44658.805352611664,3605.62574818,6561.4918600195
1648339200,44517.1,46953.2,44425.3,46836.9,68.68463785654744,44680.477936167765,6795.82904888,6375.534588933
1648425600,46836.9,48195.2,46657,47124.2,69.33926158732521,44704.793578593955,10360.37856069,6492.267015895
1648512000,47124.2,48107.3,46944,47432.7,70.06294335512281,44731.93692607063,9006.40322718,6391.6496981675
1648598400,47432.7,47695.7,46512.4,47067.1,68.0141415670702,44755.172379542564,9057.22578861,6396.081969594
1648684800,47067.1,47600.1,45176,45516.6,60.00071504239775,44762.74877377597,19350.5937193,6966.7634800635005
1648771200,45516.5,46703,44233.1,46283.9,62.36392073295181,44777.88460687273,29240.1790523,8293.157264502499
1648857600,46283.9,47198,45610.4,45806.6,59.989616845422034,44788.1205809337,30193.05622891,9617.424295640498
1648944000,45806.6,47476,45534,46414.5,61.975231041094695,44804.3034607254,24653.05715211,10536.527785875498
1649030400,46414.6,46884.6,45080.4,46584.1,62.53388034553188,44822.01287902664,36537.86710954,12095.884489377999
1649116800,46584.1,47193,45358,45501,56.795203978620656,44828.76896978259,14413.84988772,12304.308349833498
1649203200,45501,45506.4,43113.7,43166.8,46.82264732628682,44812.23196510814,18658.72713199,13022.385793656997
1649289600,43163.6,43900.4,42721.8,43442.1,47.98274644482244,44798.59881122647,9970.72265838,13252.326410051997
1649376000,43441.1,43976.1,42108,42262.7,43.59497119389938,44773.36598723417,14012.7705921,13776.959357717496
1649462400,42262.7,42800.8,42123,42753.4,45.81509505931962,44753.266823182086,3451.54521995,13740.740991633498
1649548800,42753.5,43415.6,41821,42152.2,43.55322676078643,44727.38556125988,5185.7791959,13765.024741117499
1649635200,42152.1,42410.6,39108.9,39522.5,35.33565069701011,44675.59565517769,11557.30990121,13926.733706845
1649721600,39521.3,40693.1,39267.2,40071.4,37.966647710860755,44629.78276308637,11659.22652973,14145.358828745
1649808000,40071.4,41604.7,39588.5,41143.5,42.8570527278308,44595.09338235914,10403.31414394,14299.078606699
1649894400,41143.5,41485,39600,39939.1,39.12542132840256,44548.76508999736,9603.32568997,14385.8393293295
1649980800,39939.1,40851.4,39769.8,40546.8,41.875462044352766,44508.94454183818,7048.82054169,14557.999069004998
1650067200,40546.9,40699,39989.6,40376.6,41.31255048647085,44467.826685700486,4438.79669256,14440.147451188997
1650153600,40376.6,40599.1,39546.1,39676.2,38.98979865411931,44420.14880823083,5417.97713064,14193.027379686499
1650240000,39676.3,41090.4,38534.1,40799.4,44.38953971599497,44384.121456905144,9385.93625361,14212.004031007998
1650326400,40799.5,41762.3,40572.1,41490.1,47.46852166926048,44355.3252235031,7835.17827338,14150.901655246498
1650412800,41490.1,42218.9,40873.2,41349.7,46.9000791384049,44325.41850486128,12740.49871269,13820.396904915999
1650499200,41349.8,43020,39500,40470.6,43.395906618844485,44287.06210182783,15843.59505434,13150.567705018
1650585600,40470.6,40790,39184,39708.3,40.56554734061758,44241.5022799191,13977.56675965,12339.793231555002
1650672000,39708.3,39982,39280.7,39439,39.58334622465082,44193.716187581595,5065.50472924,11360.4156104115
1650758400,39439,39945,38956.1,39451.4,39.65579793582237,44146.52896183451,5152.71771472,9791.1581406705
1650844800,39451.4,40609,38149,40428.4,45.22894667991654,44109.532653756556,18029.01385105,9971.916338837002
1650931200,40428.4,40800,37702.2,38114.1,36.60485200321044,44049.87660745052,14531.63137204,9765.561550839502
1651017600,38114.1,39468,37875.5,39228,42.30691530078855,44001.897735734594,10118.71171759,9772.961003800001
1651104000,39228,40370,38878.1,39745,44.78907685846045,43959.540544334246,12673.64782838,9706.004865614002
1651190400,39745.1,39917.9,38164.3,38593.5,40.59936978678414,43906.147106082164,9729.50102923,10019.902656078
1651276800,38593.5,38794.5,37562.2,37629.8,37.442618531605696,43843.69589109627,7489.19983854,10135.073688210001
1651363200,37629.9,38672.3,37390,38469.3,41.69553095048545,43790.219315065464,9453.22717496,10029.869551897502
1651449600,38468,39187.9,38055.8,38518.3,41.94362585772168,43737.76240645785,11585.18409018,10026.167429920002
1651536000,38518.3,38651.2,37522.2,37726.6,39.05220807612562,43677.94984519956,11150.73934069,10063.538689757503
1651622400,37726.6,40039,37665.6,39694.8,48.54817007625251,43638.31651340653,14342.21695318,10300.483252918002
1651708800,39694.9,39849.5,35555,36554.6,38.296160715252945,43567.831771979596,14232.10318091,10659.647384879003
1651795200,36554.7,36676.9,35150,36014.7,36.855125080603536,43492.6762319599,13396.33365804,11107.524233153004
1651881600,36014.7,36142.6,34750,35466.9,35.39962727021005,43412.81776199015,7017.33698754,11187.492225998005
1651968000,35466.9,35506.2,33700,34039.2,31.8673174507842,43319.54793351264,11490.20667636,11292.705747135504
1652054400,34039.2,34252.4,30034.6,30089.1,24.564067096360702,43187.901685417986,18348.65708331,11818.379687632003
1652140800,30086.1,32660,29730,31015.5,28.691563787408967,43066.78326068746,20761.23042147,12219.416273071005
1652227200,31015.5,32256,27767.1,29101.5,25.577710118401242,42927.82521829256,40617.41440523,13458.107240615505
1652313600,29101.5,30230.8,26736.1,29023.7,25.45677021160978,42789.47571363293,29948.40187745,14256.648996505504
1652400000,29023.8,31080,28754,29278.8,26.68093651961945,42655.041129417674,13502.30052502,14678.488786294503
1652486400,29278.8,30343.1,28633,30089,30.580195376934313,42530.00589429909,17814.20710827,15311.563255972002
1652572800,30089,31494.9,29447.9,31334.6,36.19804593830087,42418.60882072397,13728.21339442,15096.523233140502
1652659200,31334.5,31334.9,29075.8,29868.3,32.82993957958388,42293.730125990405,13392.21581487,15039.552455282002
1652745600,29868.3,30776,29437.4,30445.2,35.377625968343224,42175.83430384125,13767.67246881,15222.000492843003
1652832000,30445.2,30711.1,28651.3,28717.3,31.521273414193402,42041.918539623926,16572.18968496,15416.927585672001
1652918400,28717.3,30546.2,28688.2,30308.7,38.202613606631,41925.17009644359,19035.92536803,15882.248802612
1653004800,30308.6,30791.9,28720,29202,35.601209051501385,41798.57138901629,17563.50691997,16385.964156683498
1653091200,29202,29656.7,28946.3,29446,36.62584967438317,41675.66023091663,7557.59957011,16291.182776440997
1653177600,29446,30491.6,29251,30290.9,40.1754037710817,41562.379034589096,9599.14806467,16191.880975165497
1653264000,30290.8,30668.9,28862.1,29110.3,37.05248199004873,41438.47775066284,19141.53808765,16591.4209125135
1653350400,29110.4,29853.1,28669.6,29660.3,39.41518553409369,41321.281952148776,17455.9566713,16747.107898419497
1653436800,29660,30220.6,29347.7,29543.7,39.08029031507825,41204.09208197814,15711.10853301,16821.0581660245
1653523200,29543.6,29890.8,28014.1,29199.3,38.05186998734542,41084.64141449577,20618.24324727,17182.153645486
1653609600,29199.2,29388.5,28272.8,28630.9,36.35162198066294,40960.72358947591,18370.76980103,17749.8252861605
1653696000,28630.9,29252.4,28522.7,29032.8,38.445935171306225,40842.03778261545,6581.95024723,17504.412464704
1653782400,29032.9,29621.7,28837.7,29464.3,40.70195113350204,40728.826461395394,7391.13010553,16956.536115815
1653868800,29464.3,32250,29312.5,31741.7,50.92516562435468,40639.40231750091,19509.62783324,16893.955986403504
1653955200,31741.8,32406.7,31221.8,31794.7,51.13629792165734,40551.39532926707,16581.11348406,15692.140940345
1654041600,31794.7,31988.5,29299.9,29804.6,43.55835969006322,40444.46204240869,21718.37903215,15280.639798080001
1654128000,29807.4,30702.4,29596.1,30453.9,46.35175551223536,40345.05346487228,11801.5723133,15195.603387494
1654214400,30453.9,30702,29310,29702.3,43.6582070098687,40239.15542044569,12423.16584839,14926.0513245
1654300800,29702.4,30060,29481.3,29867.2,44.421314041335485,40135.951883923844,5396.11450774,14509.446380166002
1654387200,29867.2,30192.9,29532.6,29922.5,44.69185501166817,40034.32549701913,5392.97058459,14109.484118652
1654473600,29922.5,31767,29892,31370.8,51.36853017545531,39948.12126321794,17062.52440582,14274.2267155025
1654560000,31370.9,31589.9,29220,31126.6,50.26667845135324,39860.344932240645,20094.79936811,14450.357199660002
1654646400,31126.8,31350.1,29840.8,30205,46.23591798123866,39764.271848337754,11031.8939134,14050.155626928503
1654732800,30205.1,30698,29900,30107.5,45.817333192150855,39668.18456626474,7075.81090635,13525.770826247503
1654819200,30107.5,30367.7,28752,29089.5,41.58421573796469,39562.92402331683,11462.8164256,13721.031669022002
1654905600,29089.5,29433,28109.1,28422.8,39.040254377350685,39452.077018109696,8508.17992194,13666.483261885505
1654992000,28424.3,28543.7,26561.6,26577.2,33.01840491846896,39323.96878907378,10318.01325638,13225.307020322007
1655078400,26577.2,26906.9,21931,22483.9,24.12893168331118,39156.405915550655,34944.21736013,14099.720054763506
1655164800,22483.9,23354.9,20838.1,22140.3,23.55563553155946,38987.09142882876,26265.62170907,14627.445713566505
1655251200,22140.3,22800.3,20110,22585.1,26.006562897457954,38823.887534014546,35941.56759015,15393.611930710505
1655337600,22585.1,23000,20227.7,20398.6,22.232993850774193,38640.55133964624,21100.17962413,15530.082421865507
1655424000,20398.6,21368.4,20249.8,20469.8,22.626703120674676,38459.74784372936,17468.03237063,16074.386528035506
1655510400,20469.9,20780,17614.7,18979.5,20.30905084255987,38265.91453185146,28039.48050309,17106.804047913505
1655596800,18979.5,20821.2,17962.2,20570.1,28.7030671233033,38089.83677531562,21417.47937265,17202.196624884004
1655683200,20570.1,21080,19631.3,20573,28.71780936573529,37915.53989197915,19907.21337829,17368.501619595503
1655769600,20571.9,21729.9,20351.6,20722,29.52412692955157,37744.45989305398,17722.44845707,17168.705090841504
1655856000,20721.9,20899.1,19779.3,19988.6,27.85399094719905,37567.784670237525,18079.54559685,17482.603755019
1655942400,19988.6,21257.4,19877.6,21111,34.006695747387155,37404.03556904113,17093.75070681,17716.13299794
1656028800,21111,21566,20732.8,21236.1,34.67538594102065,37243.16058825465,18767.04206784,18384.679375945
1656115200,21236.2,21607.8,20913.4,21492.3,36.10332553286294,37086.435607276995,11720.58679994,18701.0601867125
1656201600,21489.6,21888,20970,21037.9,34.65635480794438,36926.74868581155,11559.32771845,18425.900352343997
1656288000,21038,21540.2,20500,20743.6,33.713905024274396,36765.72233072885,16855.90187353,18263.955477614996
1656374400,20743.6,21206,20202,20280,32.227164162618294,36601.68529261214,18547.97894158,18639.759729023997
1656460800,20280.1,20428.5,19855.9,20126.4,31.727934376660997,36437.75210562098,19277.5662899,19249.847498201496
1656547200,20126.5,20174.5,18631.3,19937.8,31.09106674471461,36273.573477704354,23098.41047559,19831.627200700997
1656633600,19937.8,20914.3,18971,19281.8,28.916839017204055,36104.501104791874,20742.55910516,20443.346159861998
1656720000,19281.8,19454.7,18980,19254.4,28.826163995812507,35936.83840723176,8789.70920935,20366.930957510496
1656806400,19254.3,19645,18789.1,19316.4,29.36589467913018,35771.46091064239,9527.5131412,19096.095746564
1656892800,19316.4,20354,19063.9,20235.9,36.99661201576546,35616.878215014105,12259.42573756,18395.785947988497
1656979200,20235,20757.9,19300,20172.9,36.70403632233844,35463.20678998909,17647.02430602,17481.058783782
1657065600,20173,20666.5,19760.1,20562.8,39.87317974612881,35314.944035859844,14575.88099737,17154.843852443995
1657152000,20562.8,21836.2,20259.2,21621.4,47.55143932480169,35178.6898663488,12527.39130976,16907.811799400493
1657238400,21621.4,22500,21192.8,21590.1,47.35886739094121,35043.48001693239,21267.6119115,16569.218369820992
1657324800,21595.4,21979.9,21326,21590,47.35820751100057,34909.61454412709,9589.1988908,15977.804345728495
1657411200,21590,21605.2,20656.5,20861.9,42.6937258433235,34769.83628995667,9928.94505184,15478.890929405994
1657497600,20861.9,20864.1,19881,19961.8,37.744409797617735,34622.49264528049,10225.06794024,15104.021903564495
1657584000,19961.9,20056.8,19243.8,19327.9,34.69405170933122,34470.30764383491,10762.52748732,14738.170998087997
1657670400,19327.8,20387.9,18902.5,20239.8,41.9606607259587,34328.71055285148,17950.97452216,14781.032188855499
1657756800,20236.3,20896.4,19621,20592.4,44.53076647868924,34192.03084585793,13817.95315252,14533.5777430895
1657843200,20590.6,21199,20378.7,20834,46.28592340973398,34059.1151160484,12139.89702652,14554.543254418499
1657929600,20830.9,21580,20477,21192.3,48.86982307523432,33931.08710494344,7334.71027201,14343.312382096501
1658016000,21192.3,21666,20750.6,20798.6,46.23780979788188,33800.41559146142,7997.94135137,13900.414355988501
1658102400,20798.7,22774.3,20766.3,22436.7,56.68976477695691,33687.34379453145,15670.64738543,13756.547778181
1658188800,22436.8,23795,21582.9,23398.3,61.430087977107966,33584.965249312234,18220.94795804,13703.716861588002
1658275200,23398.3,24270,22907.7,23219.4,60.11189676497611,33481.825296582756,13697.93140051,13233.692907834
1658361600,23219.4,23432.9,22346.6,23149.1,59.57094143261912,33379.01210955208,8938.56171566,12643.493038359
1658448000,23149.1,23754,22500,22684.1,55.982269281985324,33272.59507363614,8548.88361677,12631.451758730002
1658534400,22684.1,22993.9,21944.7,22448.2,54.19846986391685,33164.889650017874,6202.01130292,12465.176666816002
1658620800,22448.2,23010.2,22262,22577.9,55.046585216846516,33059.54646942068,6010.28183175,12152.719471525501
1658707200,22578,22662,21259.7,21309,46.0604106992714,32942.62560902844,9213.69808977,11731.053160713001
1658793600,21308.9,21342.7,20715.9,21253.8,45.71082002265163,32826.31888655054,8503.55303064,11427.436762376503
1658880000,21253.9,23200,21043.1,22954.3,56.6310781343138,32728.089842903275,11938.4361414,11397.989003958503
1658966400,22954.3,24194.4,22578.6,23845.1,61.05090491615834,32639.701884267422,10971.17757106,10883.167286936503
1659052800,23845.2,24435,23420.1,23772.6,60.510400641130765,32551.472014772226,10474.48223931,10927.431454362002
1659139200,23772.7,24721,23510.1,23638.1,59.45870176142156,32462.78174596852,7760.27794533,10818.9980990365
1659225600,23638.1,24192.3,23230,23295.6,56.75363468787366,32371.566007202666,6158.72869352,10615.681136700501
